channel_name,category,Sub-category,Customer Remarks,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,Tenure Bucket,Agent Shift,CSAT Score
Inbound,Offers & Cashback,Other Cashback,No Remark,2023-08-22 11:21:00,2023-08-22 14:16:00,2023-08-22,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Order Related,Invoice request,????????????,2023-08-22 11:59:00,2023-08-22 12:03:00,2023-08-22,Unknown,Unknown,979.0,31-60,Morning,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 12:05:00,2023-08-22 12:13:00,2023-08-22,Unknown,Unknown,979.0,31-60,Evening,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 09:37:00,2023-08-22 09:46:00,2023-08-22,Unknown,Unknown,979.0,0-30,Morning,4
Inbound,Refund Related,Refund Enquiry,Shopzilla service is very poor.if i have not received any help from Shopzilla I will quit   ,2023-08-21 22:26:00,2023-08-22 00:26:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,2
Inbound,Order Related,Installation/demo, so Happy ,2023-08-22 10:24:00,2023-08-22 10:26:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 12:11:00,2023-08-22 12:14:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Order Related,Installation/demo,Thanks Shopzilla company ,2023-08-22 15:57:00,2023-08-22 16:08:00,2023-08-22,Unknown,Unknown,979.0,>90,Split,5
Inbound,Returns,Service Centres Related,No Remark,2023-08-22 13:48:00,2023-08-22 14:00:00,2023-08-22,BERHAMPORE,Mobile,14999.0,0-30,Evening,5
Outcall,Shopzilla Related,General Enquiry,No Remark,2023-08-21 19:01:00,2023-08-22 12:35:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,4
Email,Order Related,Delayed,No Remark,2023-08-22 15:13:00,2023-08-22 15:18:00,2023-08-22,Unknown,Unknown,979.0,31-60,Evening,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 18:25:00,2023-08-22 18:31:00,2023-08-22,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 19:15:00,2023-08-22 21:04:00,2023-08-22,Unknown,Unknown,979.0,61-90,Evening,5
Outcall,Others,Call back request,No Remark,2023-08-22 19:32:00,2023-08-22 20:21:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,1
Inbound,Order Related,Installation/demo,Good ,2023-08-22 23:25:00,2023-08-22 23:28:00,2023-08-22,Unknown,Unknown,979.0,31-60,Morning,5
Inbound,Product Queries,Product Specific Information,No Remark,2023-08-22 18:01:00,2023-08-22 18:06:00,2023-08-22,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 22:38:00,2023-08-22 22:39:00,2023-08-22,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Returns,Return request,No Remark,2023-08-22 23:46:00,2023-08-22 23:49:00,2023-08-22,Unknown,Unknown,979.0,61-90,Evening,5
Outcall,Order Related,Order status enquiry,No Remark,2023-08-22 09:07:00,2023-08-22 09:08:00,2023-08-22,DANKAUR,LifeStyle,367.0,On Job Training,Evening,5
Inbound,Order Related,Delayed,No Remark,2023-08-22 12:46:00,2023-08-22 12:59:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Outcall,Shopzilla Related,Signup Issues,No Remark,2023-08-22 15:16:00,2023-08-22 18:12:00,2023-08-22,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Order Related,Customer Requested Modifications,No Remark,2023-08-22 12:36:00,2023-08-22 12:38:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Outcall,Returns,Reverse Pickup Enquiry,Kindly make your return/ replacement policy transparent like earlier. Love ?? Shopzilla ,2023-08-22 15:54:00,2023-08-22 15:55:00,2023-08-22,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Fraudulent User,No Remark,2023-08-22 02:36:00,2023-08-22 02:36:00,2023-08-22,Unknown,Unknown,979.0,>90,Night,5
Inbound,Refund Related,Refund Related Issues,Love to talk ,2023-08-22 08:43:00,2023-08-22 08:44:00,2023-08-22,VAISHALI,Books & General merchandise,270.0,>90,Evening,5
Outcall,Order Related,Delayed,No Remark,2023-08-22 09:23:00,2023-08-22 10:10:00,2023-08-22,HYDERABAD,Books & General merchandise,550.0,31-60,Evening,4
Outcall,Returns,Return request,Please refund,2023-08-22 17:24:00,2023-08-22 17:59:00,2023-08-22,Unknown,Unknown,979.0,>90,Afternoon,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-21 07:27:00,2023-08-22 22:36:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,1
Outcall,Order Related,Customer Requested Modifications,No Remark,2023-08-22 14:05:00,2023-08-22 20:21:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,Very good,2023-08-22 18:58:00,2023-08-22 19:23:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,1
Inbound,Returns,Return request,No Remark,2023-08-22 10:45:00,2023-08-22 10:48:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No,2023-08-22 16:23:00,2023-08-22 20:45:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 16:54:00,2023-08-22 16:55:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Cancellation,Not Needed,very useless service no one from Shopzilla is ready to help. Totally Disappointed.????,2023-08-22 12:46:00,2023-08-22 12:46:00,2023-08-22,JAIPUR,Books & General merchandise,349.0,On Job Training,Evening,1
Inbound,Order Related,Installation/demo,Overall experience with Shopzilla to resolve issue is not up to the mark.,2023-08-22 11:23:00,2023-08-22 12:10:00,2023-08-22,PANVEL,Home Appliences,40999.0,0-30,Morning,1
Inbound,Returns,Return request,No Remark,2023-08-22 13:10:00,2023-08-22 13:17:00,2023-08-22,Unknown,Unknown,979.0,0-30,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,Delivery boy did not take replacement  this is not good,2023-08-22 13:34:00,2023-08-22 14:04:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,1
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 17:43:00,2023-08-22 18:27:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 20:59:00,2023-08-22 21:07:00,2023-08-22,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,Best,2023-08-21 10:09:00,2023-08-22 10:06:00,2023-08-22,PALI,Electronics,1799.0,On Job Training,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-20 20:05:00,2023-08-22 10:09:00,2023-08-22,HINDAUN CITY,LifeStyle,6359.0,>90,Morning,1
Inbound,Feedback,UnProfessional Behaviour,No Remark,2023-08-22 09:26:00,2023-08-22 09:28:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Outcall,Returns,Service Centres Related,No Remark,2023-08-22 10:43:00,2023-08-22 10:47:00,2023-08-22,Unknown,Unknown,979.0,31-60,Morning,5
Outcall,Returns,Fraudulent User,No Remark,2023-08-22 14:05:00,2023-08-22 14:30:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,Good ,2023-08-22 16:47:00,2023-08-22 16:49:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-21 19:26:00,2023-08-22 09:44:00,2023-08-22,Unknown,Unknown,979.0,>90,Morning,2
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 09:14:00,2023-08-22 09:15:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,3
Inbound,Returns,Exchange / Replacement,No Remark,2023-08-22 21:37:00,2023-08-22 21:39:00,2023-08-22,Unknown,Unknown,979.0,31-60,Evening,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 00:00:00,2023-08-22 00:02:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,3
Inbound,Returns,Fraudulent User,No Remark,2023-08-21 23:01:00,2023-08-22 06:54:00,2023-08-22,Unknown,Unknown,979.0,>90,Afternoon,1
Outcall,Payments related,Online Payment Issues,Very good parson,2023-08-22 13:18:00,2023-08-22 13:19:00,2023-08-22,Unknown,Unknown,979.0,0-30,Evening,5
Outcall,Returns,Fraudulent User,No Remark,2023-08-21 22:58:00,2023-08-22 20:45:00,2023-08-22,Unknown,Unknown,979.0,>90,Evening,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 00:10:00,2023-08-22 00:11:00,2023-08-22,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Order Related,Invoice request,No Remark,2023-08-22 12:13:00,2023-08-22 12:17:00,2023-08-22,Unknown,Unknown,979.0,61-90,Morning,5
Outcall,Product Queries,Product Specific Information,Work for fast ,2023-08-22 00:11:00,2023-08-22 00:13:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Order Related,Installation/demo,"I got Duplicate product of another model, Shopzilla not ensuring that genuine dealers are available on site, customer spend their money, No customer support after that from Shopzilla other than sorry.",2023-08-22 09:30:00,2023-08-22 12:12:00,2023-08-22,Unknown,Unknown,979.0,>90,Morning,1
Outcall,Order Related,Delayed,No Remark,2023-08-22 10:33:00,2023-08-22 10:34:00,2023-08-22,Unknown,Unknown,979.0,>90,Morning,5
Outcall,Returns,Missing,They are good ,2023-08-22 10:53:00,2023-08-22 10:54:00,2023-08-22,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Wrong,Sir ka samaj me aaya ,2023-08-22 15:20:00,2023-08-22 15:22:00,2023-08-22,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Return request,Keep practical options as an return/replacement policy,2023-08-22 19:58:00,2023-08-22 20:00:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Exchange / Replacement,"They are skipping from my complaint,they said that,our back-end team will call or they stick what they to do and toatally waste and worst workmanship ",2023-08-19 11:37:00,2023-08-22 18:05:00,2023-08-22,HYDERABAD,GiftCard,2100.0,>90,Morning,1
Outcall,Returns,Service Center - Service Denial,Dear team ShopzillaI'm unhappy because I not received the product which I want but in the orders sowing right product but received duplicate what can we do after all of this Thank you ,2023-08-21 18:58:00,2023-08-22 09:10:00,2023-08-22,Unknown,Unknown,979.0,>90,Morning,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 11:44:00,2023-08-22 12:06:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,2
Outcall,Returns,Reverse Pickup Enquiry,Nothing ,2023-08-22 19:56:00,2023-08-22 20:07:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 12:40:00,2023-08-22 12:43:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-22 16:19:00,2023-08-22 16:25:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,3
Outcall,Returns,Return request,No Remark,2023-08-22 17:57:00,2023-08-22 18:19:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 00:15:00,2023-08-22 00:56:00,2023-08-22,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 05:36:00,2023-08-22 07:07:00,2023-08-22,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Returns,Missing,Nicely men ,2023-08-22 10:58:00,2023-08-22 11:01:00,2023-08-22,Unknown,Unknown,979.0,>90,Morning,5
Outcall,Product Queries,Product Specific Information,Should provide delivery details like name and number of delivery person. So as to confirm at what time we will be at home,2023-08-22 17:50:00,2023-08-22 18:04:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Order Related,Installation/demo,No Remark,2023-08-22 20:34:00,2023-08-22 20:45:00,2023-08-22,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Returns,Fraudulent User,5,2023-08-22 22:33:00,2023-08-22 22:41:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,1
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 14:46:00,2023-08-22 14:51:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Feedback,UnProfessional Behaviour,No Remark,2023-08-22 21:59:00,2023-08-22 22:01:00,2023-08-22,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Return request,No Remark,2023-08-22 12:22:00,2023-08-22 12:24:00,2023-08-22,NADIAD,Electronics,999.0,>90,Split,4
Outcall,Payments related,Online Payment Issues,Nice ,2023-08-22 07:17:00,2023-08-22 07:18:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Outcall,Order Related,Order status enquiry,Good work ,2023-08-22 09:55:00,2023-08-22 10:30:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Others,Call back request,"So nice customer care service very nice , very good ",2023-08-22 23:23:00,2023-08-22 23:25:00,2023-08-22,GUNTUR,LifeStyle,489.0,On Job Training,Morning,5
Outcall,Payments related,Online Payment Issues,No Remark,2023-08-22 13:04:00,2023-08-22 13:10:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,4
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 13:24:00,2023-08-22 14:06:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 18:32:00,2023-08-22 18:43:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Order Related,Invoice request,Ok,2023-08-22 22:33:00,2023-08-22 22:39:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-18 21:35:00,2023-08-22 20:33:00,2023-08-22,MUZAFFARPUR,Books & General merchandise,232.0,On Job Training,Evening,5
Inbound,Returns,Return request,No Remark,2023-08-22 10:52:00,2023-08-22 11:26:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Outcall,Shopzilla Related,General Enquiry,No Remark,2023-08-22 10:25:00,2023-08-22 10:26:00,2023-08-22,Unknown,Unknown,979.0,>90,Morning,4
Inbound,Order Related,Installation/demo,No Remark,2023-08-22 10:56:00,2023-08-22 10:59:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,4
Outcall,Product Queries,Product Specific Information,No Remark,2023-08-22 14:36:00,2023-08-22 16:45:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,4
Inbound,Order Related,Customer Requested Modifications,No Remark,2023-08-22 18:54:00,2023-08-22 18:57:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Email,Feedback,UnProfessional Behaviour,No Remark,2023-08-22 17:44:00,2023-08-22 17:58:00,2023-08-22,VASCO,Books & General merchandise,92.0,>90,Evening,5
Inbound,Order Related,Delayed,No Remark,2023-08-22 20:10:00,2023-08-22 20:55:00,2023-08-22,Unknown,Unknown,979.0,61-90,Night,1
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 08:13:00,2023-08-22 08:14:00,2023-08-22,Unknown,Unknown,979.0,31-60,Morning,5
Outcall,Order Related,Delayed,Good,2023-08-22 16:57:00,2023-08-22 17:02:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Order Related,Order status enquiry,For giving new Information thanks,2023-08-22 15:05:00,2023-08-22 15:06:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Service Centres Related,No Remark,2023-08-22 22:48:00,2023-08-22 22:48:00,2023-08-22,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 22:40:00,2023-08-22 22:42:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 22:53:00,2023-08-22 23:00:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Outcall,Returns,Reverse Pickup Enquiry,???? ?? ????? ??? ??????? ?? ??? ??????? ,2023-08-22 15:09:00,2023-08-22 15:14:00,2023-08-22,BEGUN,Home,749.0,>90,Morning,5
Inbound,Order Related,Priority delivery,No Remark,2023-08-22 14:32:00,2023-08-22 15:25:00,2023-08-22,NIMBAHERA,Books & General merchandise,516.0,0-30,Morning,5
Inbound,Order Related,Delayed,No Remark,2023-08-22 12:16:00,2023-08-22 13:02:00,2023-08-22,Unknown,Unknown,979.0,31-60,Morning,4
Inbound,Shopzilla Related,General Enquiry,Well done,2023-08-22 01:05:00,2023-08-22 01:59:00,2023-08-22,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,"Best support agent Mr  , very attentive  and intelligent. Keeps doing the good work. ",2023-08-22 01:13:00,2023-08-22 01:15:00,2023-08-22,Unknown,Unknown,979.0,31-60,Morning,5
Inbound,Shopzilla Related,Shopzila Premium Related,No Remark,2023-08-22 09:47:00,2023-08-22 09:49:00,2023-08-22,Unknown,Unknown,979.0,>90,Evening,5
Outcall,Product Queries,Product Specific Information,No Remark,2023-08-22 20:46:00,2023-08-22 20:49:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-22 21:10:00,2023-08-22 21:11:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Outcall,Product Queries,Product Specific Information,No Remark,2023-08-22 21:17:00,2023-08-22 22:02:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,4
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 07:32:00,2023-08-22 09:07:00,2023-08-22,JAIPUR,Home Appliences,2249.0,>90,Evening,5
Inbound,Returns,Return request,No Remark,2023-08-22 13:12:00,2023-08-22 13:59:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Order Related,Order status enquiry,"Worst Assistance , I have asked him to create new case he didn't created a case and he provided me different case I'd. ",2023-08-22 18:07:00,2023-08-22 19:01:00,2023-08-22,PURNIA,Mobile,10999.0,>90,Morning,1
Inbound,Order Related,Installation/demo,No Remark,2023-08-22 13:35:00,2023-08-22 13:38:00,2023-08-22,Unknown,Unknown,979.0,61-90,Evening,5
Outcall,Returns,Reverse Pickup Enquiry,Excutive was not polite..,2023-08-22 16:08:00,2023-08-22 17:19:00,2023-08-22,Unknown,Unknown,979.0,>90,Morning,2
Inbound,Returns,Wrong,No Remark,2023-08-22 14:02:00,2023-08-22 14:03:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 20:23:00,2023-08-22 20:28:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,4
Outcall,Returns,Reverse Pickup Enquiry,Good,2023-08-22 11:20:00,2023-08-22 12:34:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,4
Inbound,Refund Related,Refund Enquiry,Very good??????,2023-08-22 10:26:00,2023-08-22 11:04:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Email,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 10:31:00,2023-08-22 10:38:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Outcall,Order Related,Order status enquiry,Sorry ,2023-08-22 11:13:00,2023-08-22 11:40:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,1
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 20:26:00,2023-08-22 20:29:00,2023-08-22,Unknown,Unknown,979.0,>90,Morning,5
Outcall,Shopzilla Related,General Enquiry,No Remark,2023-08-22 21:04:00,2023-08-22 21:05:00,2023-08-22,Unknown,Unknown,979.0,>90,Morning,5
Outcall,Returns,Missing,No Remark,2023-08-21 19:07:00,2023-08-22 19:51:00,2023-08-22,Unknown,Unknown,979.0,>90,Afternoon,1
Inbound,Order Related,Seller Cancelled Order,No Remark,2023-08-22 10:09:00,2023-08-22 10:10:00,2023-08-22,Unknown,Unknown,979.0,0-30,Morning,5
Inbound,Returns,Return request,No Remark,2023-08-22 22:17:00,2023-08-22 22:18:00,2023-08-22,Unknown,Unknown,979.0,61-90,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,Not easy to reach customer support excutive ,2023-08-21 15:00:00,2023-08-22 08:16:00,2023-08-22,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Order Related,Customer Requested Modifications,Please provide options to self edit the address and other details. ,2023-08-22 21:22:00,2023-08-22 21:25:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Order Related,Installation/demo,tq,2023-08-22 11:13:00,2023-08-22 11:16:00,2023-08-22,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 19:15:00,2023-08-22 19:16:00,2023-08-22,Unknown,Unknown,979.0,>90,Morning,4
Inbound,Refund Related,Refund Enquiry,My problem solved ,2023-08-22 14:56:00,2023-08-22 15:00:00,2023-08-22,JALORE,Books & General merchandise,319.0,31-60,Evening,5
Outcall,Returns,Missing,Thank you coustomer care on Shopzilla ,2023-08-22 16:25:00,2023-08-22 23:35:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Outcall,Order Related,Invoice request,No Remark,2023-08-22 23:36:00,2023-08-22 23:43:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-22 14:54:00,2023-08-22 14:57:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-22 18:03:00,2023-08-22 18:52:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-22 22:58:00,2023-08-22 22:59:00,2023-08-22,Unknown,Unknown,979.0,On Job Training,Evening,4
